"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
1,93,0.07781413,0.5717222,0.58462316
1,96,0.07535321,0.5775118,0.59054786
1,99,0.073014915,0.58312464,0.5962918
1,102,0.07079085,0.58856946,0.6018638
1,105,0.06867294,0.5938545,0.60727245
1,108,0.06665424,0.5989871,0.6125251
1,111,0.06472811,0.6039743,0.61762905
1,114,0.06288842,0.6088226,0.622591
1,117,0.061129708,0.61353797,0.6274171
1,120,0.059446704,0.61812633,0.6321132
1,135,0.052012797,0.63933784,0.65382487
1,150,0.045893148,0.6580499,0.6729815
1,165,0.040766448,0.6746779,0.6900082
1,180,0.036410227,0.6895413,0.7052318
1,195,0.032666266,0.7028925,0.7189106
1,210,0.02942008,0.71493524,0.7312528
1,225,0.026587155,0.72583646,0.7424292
1,240,0.024101594,0.7357365,0.7525832
1,255,0.021912597,0.74475473,0.7618369
1,270,0.019977024,0.75299335,0.7702947
1,285,0.01826241,0.76054037,0.77804655
1,300,0.016739253,0.767473,0.7851712
1,315,0.015383614,0.7738581,0.7917371
1,330,0.014174816,0.7797544,0.7978042
1,345,0.013095072,0.7852137,0.80342525
1,360,0.012128986,0.79028136,0.8086468
1,375,0.011263095,0.79499763,0.8135097
1,390,0.010485727,0.7993979,0.8180502
1,405,0.009786673,0.8035137,0.82230055
1,420,0.009156765,0.80737317,0.8262893
1,435,0.008588462,0.8109998,0.8300405
1,450,0.008074781,0.8144158,0.83357674
1,465,0.007609518,0.8176408,0.83691806
1,480,0.0071871933,0.82069236,0.8400824
1,495,0.006803046,0.823586,0.84308547
1,510,0.006452901,0.8263354,0.8459413
1,525,0.0061330753,0.82895267,0.8486623
1,540,0.0058403146,0.83144885,0.8512596
1,555,0.005571738,0.8338337,0.8537431
1,570,0.005324797,0.8361159,0.8561218
1,585,0.005097235,0.8383034,0.85840356
1,600,0.004887055,0.84040326,0.86059576
1,615,0.0046924865,0.8424217,0.8627047
1,630,0.00451196,0.8443646,0.86473626
1,645,0.0043440806,0.846237,0.8666957
1,660,0.0041876137,0.8480436,0.86858773
1,675,0.004041457,0.84978867,0.87041664
1,690,0.0039046358,0.851476,0.8721863
1,705,0.003776275,0.853109,0.8739003
1,720,0.0036556048,0.8546909,0.8755618
1,735,0.0035419243,0.8562246,0.8771737
1,750,0.0034346292,0.8577127,0.87873876
1,765,0.003333143,0.85915756,0.8802594
1,780,0.0032369974,0.86056143,0.88173777
1,795,0.0031457366,0.8619264,0.883176
1,810,0.0030589905,0.8632542,0.8845761
1,825,0.002976339,0.8645467,0.8859396
1,840,0.0028975226,0.8658054,0.88726825
1,855,0.002822221,0.8670318,0.8885635
1,870,0.0027502575,0.86822724,0.8898268
1,885,0.0026812842,0.8693931,0.8910594
1,900,0.002615097,0.8705304,0.8922625
1,915,0.0025515468,0.87164044,0.89343727
1,930,0.0024904667,0.87272406,0.89458466
1,945,0.0024316874,0.87378234,0.89570576
1,960,0.0023750635,0.8748162,0.8968014
1,975,0.0023204559,0.8758264,0.89787257
1,990,0.0022677474,0.8768138,0.89892
1,1005,0.0022168332,0.87777925,0.8999445
1,1020,0.0021676053,0.8787233,0.9009468
1,1035,0.002119974,0.87964684,0.90192765
1,1050,0.002073858,0.8805503,0.9028876
1,1065,0.0020291745,0.88143444,0.9038273
1,1080,0.001985858,0.8822998,0.9047474
1,1095,0.0019438335,0.88314694,0.90564847
1,1110,0.0019030471,0.88397634,0.906531
1,1125,0.0018634354,0.8847886,0.90739554
1,1140,0.0018249457,0.8855841,0.9082426
1,1155,0.0017875303,0.88636345,0.9090726
1,1170,0.0017511427,0.8871269,0.90988606
1,1185,0.0017157396,0.8878751,0.91068333
1,1200,0.0016812836,0.8886082,0.9114649
1,1215,0.001647734,0.8893268,0.9122312
1,1230,0.0016150575,0.89003116,0.9129825
1,1245,0.0015832207,0.8907217,0.91371924
1,1260,0.001552191,0.89139867,0.91444176
1,1275,0.0015219398,0.89206254,0.9151504
1,1290,0.0014924376,0.89271355,0.9158456
1,1305,0.0014636584,0.89335203,0.9165275
1,1320,0.0014355769,0.89397824,0.9171965
1,1335,0.0014081693,0.8945926,0.91785294
1,1350,0.0013814124,0.89519525,0.9184971
1,1365,0.0013552834,0.8957866,0.91912925
1,1380,0.0013297631,0.8963668,0.9197496
1,1395,0.0013048333,0.8969361,0.9203585
1,1410,0.0012804742,0.89749485,0.9209562
1,1425,0.0012566661,0.8980432,0.9215429
1,1440,0.0012333953,0.8985815,0.92211884
2,0,0,0,0
2,3,0.8918068,0.012351576,0.012961035
2,6,1.2741606,0.057081413,0.059170496
2,9,0.8652567,0.10071051,0.10390447
2,12,0.65414864,0.12880036,0.13271989
2,15,0.54191476,0.14870878,0.15316926
2,18,0.47785962,0.16426025,0.16916327
2,21,0.43770042,0.17736338,0.1826526
2,24,0.40979367,0.18899089,0.19463119
2,27,0.3884405,0.19964947,0.20561683
2,30,0.37079614,0.20961191,0.21588825
2,33,0.35541716,0.21903178,0.22560246
2,36,0.34156075,0.22800073,0.23485324
2,39,0.32882822,0.23657839,0.24370162
2,42,0.31699997,0.24480653,0.25219038
2,45,0.30594158,0.25271732,0.2603525
2,48,0.2955664,0.26033673,0.2682147
2,51,0.2858119,0.26768696,0.27579963
2,54,0.2766279,0.27478737,0.28312734
2,57,0.2679724,0.28165534,0.29021555
2,60,0.259809,0.28830636,0.29708028
2,63,0.25210458,0.29475456,0.303736
2,66,0.24482848,0.30101287,0.310196
2,69,0.23795204,0.3070931,0.3164725
2,72,0.23144871,0.31300613,0.32257658
2,75,0.22529404,0.31876186,0.32851857
2,78,0.219465,0.3243695,0.33430782
2,81,0.21393983,0.32983744,0.3399531
2,84,0.20869832,0.3351735,0.34546235
2,87,0.20372236,0.34038484,0.35084304
2,90,0.19899452,0.34547815,0.356102
2,93,0.19449763,0.35045955,0.36124554
2,96,0.19021651,0.35533473,0.36627954
2,99,0.1861381,0.36010894,0.37120944
2,102,0.18224902,0.3647871,0.37604028
2,105,0.17853573,0.36937374,0.38077673
2,108,0.17498711,0.37387305,0.38542315
2,111,0.17159387,0.37828895,0.38998356
2,114,0.16834511,0.38262507,0.39446172
2,117,0.16523106,0.3868848,0.3988611
2,120,0.16224402,0.39107132,0.403185
2,135,0.14894906,0.4110013,0.423771
2,150,0.13783489,0.4294674,0.44284853
2,165,0.12833166,0.44668952,0.46064475
2,180,0.120045334,0.4628291,0.47732648
2,195,0.11270195,0.47800836,0.49302006
2,210,0.106106326,0.49232376,0.5078251
2,225,0.10011947,0.5058531,0.5218218
2,240,0.0946412,0.5186608,0.53507674
2,255,0.08959676,0.530802,0.54764676
2,270,0.0849302,0.5423247,0.55958116
2,285,0.080598615,0.5532711,0.57092345
2,300,0.0765672,0.5636796,0.5817131
2,315,0.07280624,0.57358515,0.59198606
2,330,0.06929057,0.5830201,0.6017755
2,345,0.06599961,0.5920137,0.61111164
2,360,0.06291643,0.60059303,0.62002206
2,375,0.060023595,0.60878307,0.6285325
2,390,0.057309277,0.61660707,0.63666695
2,405,0.05475953,0.6240872,0.644448
2,420,0.052361928,0.6312436,0.6518962
2,435,0.05010666,0.638095,0.6590311
2,450,0.047983352,0.64465916,0.66587067
2,465,0.04598291,0.65095246,0.67243177
2,480,0.04409738,0.6569903,0.67873013
2,495,0.042318802,0.66278696,0.68478054
2,510,0.040640164,0.6683559,0.69059664
2,525,0.039054815,0.6737096,0.6961914
2,540,0.03755671,0.67885953,0.7015765
2,555,0.036140103,0.68381697,0.7067634
2,570,0.034799647,0.6885922,0.7117627
2,585,0.03353045,0.69319487,0.7165843
2,600,0.032328006,0.6976339,0.7212375
2,615,0.031188048,0.7019178,0.7257307
2,630,0.030106623,0.7060545,0.73007226
2,645,0.029080097,0.7100514,0.73426974
2,660,0.028105047,0.7139154,0.7383302
2,675,0.027178379,0.7176531,0.7422603
2,690,0.02629705,0.7212706,0.7460664
2,705,0.025458291,0.7247737,0.7497544
2,720,0.024659686,0.72816783,0.7533299
2,735,0.023898583,0.73145807,0.75679797
2,750,0.023172861,0.7346492,0.7601637
2,765,0.022480533,0.7377457,0.76343167
2,780,0.021819478,0.7407519,0.76660615
2,795,0.021188179,0.7436718,0.76969135
2,810,0.02058491,0.74650913,0.77269113
2,825,0.020007977,0.7492676,0.7756092
2,840,0.019455755,0.7519505,0.77844894
2,855,0.018926993,0.75456107,0.7812137
2,870,0.018420136,0.75710213,0.78390646
2,885,0.01793407,0.7595767,0.78653014
2,900,0.017467914,0.7619874,0.78908753
2,915,0.017020594,0.76433676,0.7915812
2,930,0.016591059,0.7666272,0.7940137
2,945,0.01617824,0.76886106,0.7963873
2,960,0.015781183,0.77104044,0.79870427
2,975,0.0153991785,0.77316743,0.8009667
2,990,0.015031481,0.77524394,0.8031765
2,1005,0.014677468,0.7772718,0.8053357
2,1020,0.014336429,0.7792529,0.80744606
2,1035,0.014007605,0.7811888,0.80950934
2,1050,0.013690437,0.7830811,0.8115271
2,1065,0.013384267,0.78493136,0.8135009
2,1080,0.013088524,0.78674096,0.81543225
2,1095,0.0128027415,0.7885112,0.8173225
2,1110,0.012526591,0.79024357,0.819173
2,1125,0.012259462,0.7919391,0.820985
2,1140,0.012001153,0.7935991,0.8227598
2,1155,0.011751303,0.7952247,0.82449853
2,1170,0.011509264,0.79681706,0.8262024
2,1185,0.011274775,0.79837704,0.82787234
2,1200,0.01104752,0.7999058,0.8295094
2,1215,0.010827189,0.8014042,0.8311146
2,1230,0.010613484,0.8028731,0.83268887
2,1245,0.010406113,0.8043134,0.83423305
2,1260,0.010204834,0.805726,0.835748
2,1275,0.010009359,0.8071116,0.8372346
2,1290,0.0098194815,0.808471,0.83869356
2,1305,0.009634946,0.80980504,0.84012574
2,1320,0.009455547,0.81111425,0.84153175
2,1335,0.009281077,0.81239945,0.84291244
2,1350,0.009111335,0.81366116,0.8442684
2,1365,0.0089461515,0.8149001,0.8456002
2,1380,0.0087853335,0.8161169,0.8469086
2,1395,0.008628747,0.817312,0.84819406
2,1410,0.00847621,0.8184861,0.84945726
2,1425,0.008327551,0.8196397,0.8506988
2,1440,0.008182671,0.82077324,0.8519191
3,0,0,0,0
3,3,1.0805544,0.011011605,0.011478798
3,6,1.489298,0.049939636,0.05149943
3,9,1.006252,0.088038586,0.09040232
3,12,0.7730776,0.11296363,0.11587089
3,15,0.6497257,0.13077949,0.1341042
3,18,0.57916,0.14478165,0.14845544
3,21,0.5349011,0.15663296,0.16061588
3,24,0.5042304,0.16718987,0.17145649
3,27,0.4808765,0.17690292,0.18143554
3,30,0.461716,0.18601517,0.19080034
3,33,0.44513494,0.19466624,0.19969298
3,36,0.4302901,0.2029408,0.20819981
3,39,0.41673103,0.21089403,0.21637702
3,42,0.40420204,0.21856496,0.22426452
3,45,0.39254832,0.22598325,0.2318926
3,48,0.3816666,0.23317279,0.23928574
3,51,0.37148094,0.2401541,0.24646491
3,54,0.36193112,0.24694407,0.25344747
3,57,0.35296747,0.25355715,0.26024818
3,60,0.34454262,0.26000687,0.26688102
3,63,0.3366133,0.26630533,0.2733583
3,66,0.32913944,0.27246314,0.27969098
3,69,0.32208383,0.27848977,0.2858888
3,72,0.3154116,0.28439352,0.2919602
3,75,0.30909023,0.29018176,0.29791293
3,78,0.30308932,0.29586112,0.30375364
3,81,0.29738054,0.3014374,0.3094884
3,84,0.29193786,0.30691576,0.3151225
3,87,0.28673747,0.31230083,0.32066065
3,90,0.2817578,0.3175966,0.3261071
3,93,0.2769791,0.3228068,0.33146554
3,96,0.27238354,0.32793456,0.3367393
3,99,0.2679554,0.33298278,0.34193137
3,102,0.26368064,0.33795407,0.34704438
3,105,0.25954664,0.34285077,0.35208076
3,108,0.25554207,0.34767497,0.35704273
3,111,0.25165665,0.35242864,0.36193225
3,114,0.24788184,0.35711357,0.36675122
3,117,0.24420972,0.36173147,0.37150136
3,120,0.24063352,0.3662838,0.37618423
3,135,0.22398515,0.38810998,0.39863855
3,150,0.20902674,0.40848464,0.4196039
3,165,0.19540744,0.42753366,0.43920985
3,180,0.18290564,0.4453652,0.45756757
3,195,0.17137663,0.46207076,0.474771
3,210,0.16071016,0.4777359,0.49090788
3,225,0.15082115,0.4924378,0.50605744
3,240,0.14164208,0.5062464,0.52029127
3,255,0.13311464,0.51922584,0.53367513
3,270,0.12518926,0.5314351,0.54626954
3,285,0.117819674,0.54292876,0.55813026
3,300,0.110963754,0.5537571,0.56930894
3,315,0.10458405,0.5639664,0.57985294
3,330,0.09864609,0.5735999,0.5898065
3,345,0.093116045,0.582697,0.59921
3,360,0.087965034,0.59129447,0.6081013
3,375,0.083166055,0.5994267,0.6165153
3,390,0.07869249,0.6071252,0.62448454
3,405,0.07452111,0.61441934,0.6320389
3,420,0.07062973,0.62133616,0.6392062
3,435,0.06699778,0.6279008,0.64601207
3,450,0.06360622,0.63413644,0.6524804
3,465,0.060437806,0.64006466,0.6586333
3,480,0.057476256,0.6457055,0.6644912
3,495,0.054706622,0.6510775,0.67007303
3,510,0.05211519,0.6561979,0.6753965
3,525,0.049688432,0.6610825,0.68047786
