"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
3,24,0.015575942,0.023238055,0.17510927
3,27,0.01760452,0.029446164,0.21043591
3,30,0.019363154,0.03596585,0.24616122
3,33,0.020866746,0.04268324,0.28188056
3,36,0.022135057,0.049503725,0.3172734
3,39,0.023189139,0.0563497,0.35208586
3,42,0.02404942,0.063158326,0.38611722
3,45,0.024734998,0.06987929,0.419209
3,48,0.025263561,0.076472804,0.45123702
3,51,0.025651367,0.0829079,0.4821053
3,54,0.025913347,0.089161046,0.5117412
3,57,0.02606324,0.0952149,0.54009163
3,60,0.026113698,0.10105733,0.5671203
3,63,0.026076378,0.10668051,0.5928052
3,66,0.025962027,0.11208029,0.6171368
3,69,0.025780534,0.11725549,0.6401165
3,72,0.025541002,0.1222074,0.66175556
3,75,0.025251776,0.12693937,0.68207365
3,78,0.024920486,0.13145638,0.70109814
3,81,0.02455408,0.13576469,0.7188633
3,84,0.024158856,0.13987157,0.7354092
3,87,0.023740489,0.14378504,0.7507813
3,90,0.023304066,0.14751366,0.76502925
3,93,0.0228541,0.15106629,0.77820647
3,96,0.022394588,0.15445197,0.7903689
3,99,0.021929013,0.15767977,0.80157477
3,102,0.021460405,0.16075864,0.8118831
3,105,0.020991359,0.16369738,0.8213535
3,108,0.02052408,0.16650449,0.8300451
3,111,0.02006042,0.16918814,0.8380161
3,114,0.019601906,0.17175613,0.84532297
3,117,0.019149788,0.17421585,0.85202014
3,120,0.018705066,0.17657427,0.8581596
3,135,0.01661384,0.18706049,0.88210166
3,150,0.0147639355,0.19581954,0.89815515
3,165,0.013148052,0.2032978,0.9095242
3,180,0.011740827,0.20978986,0.91809547
3,195,0.010513701,0.21549384,0.9249327
3,210,0.009440209,0.22054835,0.9306298
3,225,0.00849746,0.22505492,0.93552357
3,240,0.007666199,0.2290914,0.93981236
3,255,0.0069304137,0.23271967,0.9436198
3,270,0.00627682,0.23599038,0.94702804
3,285,0.005694376,0.23894586,0.9500959
3,300,0.005173864,0.24162206,0.9528681
3,315,0.0047075413,0.24404992,0.95538026
3,330,0.004288861,0.24625622,0.95766187
3,345,0.0039122477,0.24826437,0.95973814
3,360,0.003572922,0.25009492,0.96163064
3,375,0.0032667583,0.25176597,0.9633584
3,390,0.0029901739,0.25329354,0.964938
3,405,0.0027400411,0.2546919,0.96638423
3,420,0.0025136136,0.25597373,0.96771014
3,435,0.0023084693,0.2571503,0.9689275
3,450,0.0021224653,0.25823176,0.9700467
3,465,0.0019536978,0.25922713,0.97107714
3,480,0.0018004702,0.26014456,0.9720272
3,495,0.0016612659,0.26099136,0.9729043
3,510,0.0015347267,0.26177406,0.97371536
3,525,0.001419635,0.26249862,0.9744664
3,540,0.0013148976,0.2631703,0.9751629
3,555,0.00121953,0.26379392,0.9758099
3,570,0.0011326456,0.26437384,0.97641176
3,585,0.0010534446,0.26491392,0.9769725
3,600,0.0009812053,0.26541772,0.9774959
3,615,0.000915276,0.26588845,0.97798514
3,630,0.0008550681,0.26632896,0.9784432
3,645,0.0008000491,0.2667419,0.97887284
3,660,0.00074973743,0.2671296,0.9792765
3,675,0.0007036975,0.26749423,0.9796563
3,690,0.00066153496,0.26783773,0.98001426
3,705,0.000622893,0.26816183,0.9803523
3,720,0.0005874486,0.26846817,0.98067194
3,735,0.00055490894,0.26875815,0.98097473
3,750,0.0005250092,0.26903313,0.981262
3,765,0.0004975083,0.26929426,0.9815351
3,780,0.00047218846,0.26954266,0.98179495
3,795,0.0004488522,0.26977932,0.9820427
3,810,0.0004273202,0.2700051,0.9822792
